Brain network from Boas2014 image stack via Amira HxSpatialGraph
610 610 660 box dimensions in microns
32 32 32 number of tissue points in x,y,z directions
10	outer bound distance
100	max. segment length
6		maximum number of segments per node
4870	total number of segments
SegName Type StartNode EndNode Diam   Flow[nl/min]    Hd
927 5 309 335 20.229956 0.000000 0.400000
929 5 193 336 6.409213 0.000000 0.400000
931 5 336 3246 11.081006 0.000000 0.400000
932 5 3246 3247 11.081006 0.000000 0.400000
933 5 3247 3248 11.081006 0.000000 0.400000
934 5 3248 317 11.081006 0.000000 0.400000
936 5 336 3251 4.000000 0.000000 0.400000
937 5 3251 3252 4.000000 0.000000 0.400000
938 5 3252 3253 4.000000 0.000000 0.400000
939 5 3253 3254 4.000000 0.000000 0.400000
940 5 3254 337 4.000000 0.000000 0.400000
942 5 277 338 5.597311 0.000000 0.400000
944 5 277 246 4.000000 0.000000 0.400000
946 5 306 339 6.378200 0.000000 0.400000
948 5 295 340 7.214290 0.000000 0.400000
950 5 190 341 5.476308 0.000000 0.400000
952 5 190 3267 5.430003 0.000000 0.400000
953 5 3267 342 5.430003 0.000000 0.400000
955 5 324 3270 4.175245 0.000000 0.400000
956 5 3270 3271 4.175245 0.000000 0.400000
957 5 3271 343 4.175245 0.000000 0.400000
959 5 324 331 4.507802 0.000000 0.400000
961 5 238 344 4.781428 0.000000 0.400000
963 5 223 346 7.645158 0.000000 0.400000
965 5 287 317 6.448569 0.000000 0.400000
967 5 287 317 5.783340 0.000000 0.400000
969 5 275 3284 10.120848 0.000000 0.400000
970 5 3284 347 10.120848 0.000000 0.400000
972 5 259 3287 5.506485 0.000000 0.400000
973 5 3287 348 5.506485 0.000000 0.400000
975 5 259 349 17.993465 0.000000 0.400000
977 5 336 350 6.572691 0.000000 0.400000
979 5 243 351 4.966064 0.000000 0.400000
981 5 243 352 4.886318 0.000000 0.400000
983 5 271 353 5.449960 0.000000 0.400000
985 5 223 354 12.546113 0.000000 0.400000
987 5 163 122 8.801205 0.000000 0.400000
989 5 325 3304 7.587964 0.000000 0.400000
990 5 3304 3305 7.587964 0.000000 0.400000
991 5 3305 355 7.587964 0.000000 0.400000
993 5 325 356 21.123095 0.000000 0.400000
995 5 334 358 20.322300 0.000000 0.400000
997 5 359 242 21.824104 0.000000 0.400000
999 5 359 360 22.742224 0.000000 0.400000
1001 5 359 3316 6.006221 0.000000 0.400000
1002 5 3316 361 6.006221 0.000000 0.400000
1004 5 252 3319 5.535476 0.000000 0.400000
1005 5 3319 3320 5.535476 0.000000 0.400000
1006 5 3320 362 5.535476 0.000000 0.400000
1008 5 242 349 21.752710 0.000000 0.400000
1010 5 300 3325 7.064474 0.000000 0.400000
1011 5 3325 363 7.064474 0.000000 0.400000
1013 5 300 364 13.316281 0.000000 0.400000
1015 5 244 3330 4.742840 0.000000 0.400000
1016 5 3330 3331 4.742840 0.000000 0.400000
1017 5 3331 365 4.742840 0.000000 0.400000
1019 5 162 3334 4.610919 0.000000 0.400000
1020 5 3334 3335 4.610919 0.000000 0.400000
1021 5 3335 366 4.610919 0.000000 0.400000
1023 5 163 3338 5.099330 0.000000 0.400000
1024 5 3338 3339 5.099330 0.000000 0.400000
1025 5 3339 367 5.099330 0.000000 0.400000
1027 5 360 368 23.391756 0.000000 0.400000
1029 5 360 369 14.704392 0.000000 0.400000
1031 5 334 3346 9.467874 0.000000 0.400000
1032 5 3346 358 9.467874 0.000000 0.400000
1034 5 252 370 5.948009 0.000000 0.400000
1036 5 335 371 17.604685 0.000000 0.400000
1038 5 335 372 16.945868 0.000000 0.400000
1040 5 162 297 6.359519 0.000000 0.400000
1042 5 345 366 5.760779 0.000000 0.400000
1044 5 345 122 8.907643 0.000000 0.400000
1046 5 308 357 5.553301 0.000000 0.400000
1048 5 308 3363 5.649199 0.000000 0.400000
1049 5 3363 3364 5.649199 0.000000 0.400000
1050 5 3364 241 5.649199 0.000000 0.400000
1052 5 227 373 4.914926 0.000000 0.400000
1054 5 349 374 16.641027 0.000000 0.400000
1056 5 246 375 5.300205 0.000000 0.400000
1058 5 213 187 9.327839 0.000000 0.400000
1060 5 338 260 6.056449 0.000000 0.400000
1062 5 376 3377 4.263671 0.000000 0.400000
1063 5 3377 278 4.263671 0.000000 0.400000
1065 5 66 378 9.850430 0.000000 0.400000
1067 5 66 3382 5.429837 0.000000 0.400000
1068 5 3382 379 5.429837 0.000000 0.400000
1070 5 122 380 14.673971 0.000000 0.400000
1072 5 333 358 25.101555 0.000000 0.400000
1074 5 333 381 26.058201 0.000000 0.400000
1076 5 227 370 5.922365 0.000000 0.400000
1078 5 338 262 5.705836 0.000000 0.400000
1080 5 311 382 5.650558 0.000000 0.400000
1082 5 311 3397 5.383597 0.000000 0.400000
1083 5 3397 383 5.383597 0.000000 0.400000
1085 5 270 3400 4.264212 0.000000 0.400000
1086 5 3400 3401 4.264212 0.000000 0.400000
1087 5 3401 314 4.264212 0.000000 0.400000
1089 5 270 3404 5.712578 0.000000 0.400000
1090 5 3404 384 5.712578 0.000000 0.400000
1092 5 284 3407 4.888169 0.000000 0.400000
1093 5 3407 3408 4.888169 0.000000 0.400000
1094 5 3408 3409 4.888169 0.000000 0.400000
1095 5 3409 3410 4.888169 0.000000 0.400000
1096 5 3410 385 4.888169 0.000000 0.400000
1098 5 357 373 5.372590 0.000000 0.400000
1100 5 187 3415 4.568193 0.000000 0.400000
1101 5 3415 3416 4.568193 0.000000 0.400000
1102 5 3416 3417 4.568193 0.000000 0.400000
1103 5 3417 3418 4.568193 0.000000 0.400000
1104 5 3418 386 4.568193 0.000000 0.400000
1106 5 305 3421 4.856932 0.000000 0.400000
1107 5 3421 387 4.856932 0.000000 0.400000
1109 5 305 3424 6.022494 0.000000 0.400000
1110 5 3424 388 6.022494 0.000000 0.400000
1112 5 209 389 4.000000 0.000000 0.400000
1114 5 339 3429 4.738517 0.000000 0.400000
1115 5 3429 3430 4.738517 0.000000 0.400000
1116 5 3430 390 4.738517 0.000000 0.400000
1118 5 339 3433 5.447384 0.000000 0.400000
1119 5 3433 391 5.447384 0.000000 0.400000
1121 5 340 392 6.299335 0.000000 0.400000
1123 5 340 3438 7.306095 0.000000 0.400000
1124 5 3438 393 7.306095 0.000000 0.400000
1126 5 314 322 5.663809 0.000000 0.400000
1128 5 331 268 6.346636 0.000000 0.400000
1130 5 8 394 16.631945 0.000000 0.400000
1132 5 368 395 24.765717 0.000000 0.400000
1134 5 368 396 10.739396 0.000000 0.400000
1136 5 372 397 5.521365 0.000000 0.400000
1138 5 187 3453 10.343823 0.000000 0.400000
1139 5 3453 398 10.343823 0.000000 0.400000
1141 5 302 399 9.519982 0.000000 0.400000
1143 5 135 3458 4.513494 0.000000 0.400000
1144 5 3458 215 4.513494 0.000000 0.400000
1146 5 341 3461 4.696020 0.000000 0.400000
1147 5 3461 400 4.696020 0.000000 0.400000
1149 5 341 3464 4.658627 0.000000 0.400000
1150 5 3464 3465 4.658627 0.000000 0.400000
1151 5 3465 401 4.658627 0.000000 0.400000
1153 5 224 221 6.235193 0.000000 0.400000
1155 5 224 384 6.764090 0.000000 0.400000
1157 5 289 3472 5.857668 0.000000 0.400000
1158 5 3472 3473 5.857668 0.000000 0.400000
1159 5 3473 402 5.857668 0.000000 0.400000
1161 5 364 3476 5.588228 0.000000 0.400000
1162 5 3476 403 5.588228 0.000000 0.400000
1164 5 364 274 6.961064 0.000000 0.400000
1166 5 372 397 12.047893 0.000000 0.400000
1168 5 135 3483 5.942719 0.000000 0.400000
1169 5 3483 3484 5.942719 0.000000 0.400000
1170 5 3484 3485 5.942719 0.000000 0.400000
1171 5 3485 3486 5.942719 0.000000 0.400000
1172 5 3486 404 5.942719 0.000000 0.400000
1174 5 195 3489 4.718503 0.000000 0.400000
1175 5 3489 405 4.718503 0.000000 0.400000
1177 5 195 406 7.962112 0.000000 0.400000
1179 5 267 3494 5.336564 0.000000 0.400000
1180 5 3494 279 5.336564 0.000000 0.400000
1182 5 267 3497 5.163940 0.000000 0.400000
1183 5 3497 3498 5.163940 0.000000 0.400000
1184 5 3498 3499 5.163940 0.000000 0.400000
1185 5 3499 3500 5.163940 0.000000 0.400000
1186 5 3500 407 5.163940 0.000000 0.400000
1188 5 215 248 7.589438 0.000000 0.400000
1190 5 250 322 4.540035 0.000000 0.400000
1192 5 268 408 6.481395 0.000000 0.400000
1194 5 395 3509 6.978267 0.000000 0.400000
1195 5 3509 409 6.978267 0.000000 0.400000
1197 5 395 410 22.615938 0.000000 0.400000
1199 5 289 411 7.508764 0.000000 0.400000
1201 5 289 3516 6.540853 0.000000 0.400000
1202 5 3516 412 6.540853 0.000000 0.400000
1204 5 132 3519 5.285906 0.000000 0.400000
1205 5 3519 413 5.285906 0.000000 0.400000
1207 5 132 414 5.265143 0.000000 0.400000
1209 5 328 312 6.207105 0.000000 0.400000
1211 5 328 415 8.709540 0.000000 0.400000
1213 5 207 415 17.619846 0.000000 0.400000
1215 5 207 416 6.560094 0.000000 0.400000
1217 5 399 417 7.475069 0.000000 0.400000
1219 5 399 264 5.648160 0.000000 0.400000
1221 5 221 3536 4.754243 0.000000 0.400000
1222 5 3536 418 4.754243 0.000000 0.400000
1224 5 346 419 6.658962 0.000000 0.400000
1226 5 420 421 24.409729 0.000000 0.400000
1228 5 420 422 10.170726 0.000000 0.400000
1230 5 410 423 21.520351 0.000000 0.400000
1232 5 257 425 6.264321 0.000000 0.400000
1234 5 257 3549 4.553480 0.000000 0.400000
1235 5 3549 3550 4.553480 0.000000 0.400000
1236 5 3550 426 4.553480 0.000000 0.400000
1238 5 274 427 11.703766 0.000000 0.400000
1240 5 348 3555 4.789658 0.000000 0.400000
1241 5 3555 278 4.789658 0.000000 0.400000
1243 5 351 3558 5.370433 0.000000 0.400000
1244 5 3558 318 5.370433 0.000000 0.400000
1246 5 351 428 6.419493 0.000000 0.400000
1248 5 320 3563 5.623626 0.000000 0.400000
1249 5 3563 430 5.623626 0.000000 0.400000
1251 5 344 432 6.899663 0.000000 0.400000
1253 5 344 249 9.559014 0.000000 0.400000
1255 5 366 3570 5.265322 0.000000 0.400000
1256 5 3570 3571 5.265322 0.000000 0.400000
1257 5 3571 433 5.265322 0.000000 0.400000
1259 5 420 423 24.113394 0.000000 0.400000
1261 5 410 434 12.059402 0.000000 0.400000
1263 5 421 435 10.848349 0.000000 0.400000
1265 5 421 381 25.122187 0.000000 0.400000
1267 5 370 436 6.549655 0.000000 0.400000
1269 5 371 437 7.915419 0.000000 0.400000
1271 5 371 3586 6.191374 0.000000 0.400000
1272 5 3586 3587 6.191374 0.000000 0.400000
1273 5 3587 438 6.191374 0.000000 0.400000
1275 5 382 416 6.235046 0.000000 0.400000
1277 5 282 330 6.751329 0.000000 0.400000
1279 5 141 439 10.757768 0.000000 0.400000
1281 5 141 439 5.578463 0.000000 0.400000
1283 5 322 440 4.489595 0.000000 0.400000
1285 5 269 432 4.135630 0.000000 0.400000
1287 5 269 3602 5.378912 0.000000 0.400000
1288 5 3602 3603 5.378912 0.000000 0.400000
1289 5 3603 3604 5.378912 0.000000 0.400000
1290 5 3604 441 5.378912 0.000000 0.400000
1292 5 442 3607 4.283735 0.000000 0.400000
1293 5 3607 443 4.283735 0.000000 0.400000
1295 5 423 422 6.532434 0.000000 0.400000
1297 5 288 3612 5.698396 0.000000 0.400000
1298 5 3612 444 5.698396 0.000000 0.400000
1300 5 381 445 21.503769 0.000000 0.400000
1302 5 402 446 6.467388 0.000000 0.400000
1304 5 402 3619 6.229165 0.000000 0.400000
1305 5 3619 412 6.229165 0.000000 0.400000
1307 5 397 318 6.392836 0.000000 0.400000
1309 5 248 405 4.596438 0.000000 0.400000
1311 5 297 447 5.305476 0.000000 0.400000
1313 5 408 3628 4.820653 0.000000 0.400000
1314 5 3628 332 4.820653 0.000000 0.400000
1316 5 408 3631 5.966879 0.000000 0.400000
1317 5 3631 432 5.966879 0.000000 0.400000
1319 5 170 237 5.883082 0.000000 0.400000
1321 5 384 3636 6.029726 0.000000 0.400000
1322 5 3636 448 6.029726 0.000000 0.400000
1324 5 312 3639 4.845465 0.000000 0.400000
1325 5 3639 3640 4.845465 0.000000 0.400000
1326 5 3640 3641 4.845465 0.000000 0.400000
1327 5 3641 449 4.845465 0.000000 0.400000
1329 5 415 450 16.511423 0.000000 0.400000
1331 5 416 429 6.445866 0.000000 0.400000
1333 5 429 3648 5.757419 0.000000 0.400000
1334 5 3648 293 5.757419 0.000000 0.400000
1336 5 293 3651 5.160776 0.000000 0.400000
1337 5 3651 451 5.160776 0.000000 0.400000
1339 5 356 452 21.988792 0.000000 0.400000
1341 5 436 3656 4.538533 0.000000 0.400000
1342 5 3656 3657 4.538533 0.000000 0.400000
1343 5 3657 3658 4.538533 0.000000 0.400000
1344 5 3658 3659 4.538533 0.000000 0.400000
1345 5 3659 453 4.538533 0.000000 0.400000
1347 5 256 454 14.710907 0.000000 0.400000
1349 5 256 375 9.002423 0.000000 0.400000
1351 5 262 455 7.172610 0.000000 0.400000
1353 5 212 455 6.361052 0.000000 0.400000
1355 5 212 456 6.749722 0.000000 0.400000
1357 5 392 3672 5.913739 0.000000 0.400000
1358 5 3672 457 5.913739 0.000000 0.400000
1360 5 249 458 9.719852 0.000000 0.400000
1362 5 249 3677 5.202610 0.000000 0.400000
1363 5 3677 316 5.202610 0.000000 0.400000
1365 5 373 3680 5.717311 0.000000 0.400000
1366 5 3680 460 5.717311 0.000000 0.400000
1368 5 436 425 6.219467 0.000000 0.400000
1370 5 363 424 5.042185 0.000000 0.400000
1372 5 352 3687 6.097106 0.000000 0.400000
1373 5 3687 3688 6.097106 0.000000 0.400000
1374 5 3688 461 6.097106 0.000000 0.400000
1376 5 352 462 6.597227 0.000000 0.400000
1378 5 392 463 6.022449 0.000000 0.400000
1380 5 458 353 4.000000 0.000000 0.400000
1382 5 458 353 6.030092 0.000000 0.400000
1384 5 354 3699 6.165002 0.000000 0.400000
1385 5 3699 3700 6.165002 0.000000 0.400000
1386 5 3700 466 6.165002 0.000000 0.400000
1388 5 467 3703 5.645622 0.000000 0.400000
1389 5 3703 3704 5.645622 0.000000 0.400000
1390 5 3704 468 5.645622 0.000000 0.400000
1392 5 375 469 7.373356 0.000000 0.400000
1394 5 414 470 5.331971 0.000000 0.400000
1396 5 261 470 6.823928 0.000000 0.400000
1398 5 261 471 5.960661 0.000000 0.400000
1400 5 330 3715 5.598938 0.000000 0.400000
1401 5 3715 472 5.598938 0.000000 0.400000
1403 5 432 3718 5.424345 0.000000 0.400000
1404 5 3718 3719 5.424345 0.000000 0.400000
1405 5 3719 3720 5.424345 0.000000 0.400000
1406 5 3720 473 5.424345 0.000000 0.400000
1408 5 332 326 6.048192 0.000000 0.400000
1410 5 354 474 5.806950 0.000000 0.400000
1412 5 354 474 12.981485 0.000000 0.400000
1414 5 419 3729 5.115827 0.000000 0.400000
1415 5 3729 3730 5.115827 0.000000 0.400000
1416 5 3730 3731 5.115827 0.000000 0.400000
1417 5 3731 3732 5.115827 0.000000 0.400000
1418 5 3732 475 5.115827 0.000000 0.400000
1420 5 424 3735 5.816282 0.000000 0.400000
1421 5 3735 403 5.816282 0.000000 0.400000
1423 5 428 3738 5.979820 0.000000 0.400000
1424 5 3738 365 5.979820 0.000000 0.400000
1426 5 428 476 5.949354 0.000000 0.400000
1428 5 365 477 6.625415 0.000000 0.400000
1430 5 378 3745 8.191008 0.000000 0.400000
1431 5 3745 478 8.191008 0.000000 0.400000
1433 5 378 3748 6.848605 0.000000 0.400000
1434 5 3748 3749 6.848605 0.000000 0.400000
1435 5 3749 3750 6.848605 0.000000 0.400000
1436 5 3750 479 6.848605 0.000000 0.400000
1438 5 444 3753 5.544626 0.000000 0.400000
1439 5 3753 480 5.544626 0.000000 0.400000
1441 5 422 435 4.000000 0.000000 0.400000
1443 5 454 481 7.023689 0.000000 0.400000
1445 5 454 3760 13.930738 0.000000 0.400000
1446 5 3760 482 13.930738 0.000000 0.400000
1448 5 427 483 6.138673 0.000000 0.400000
1450 5 427 484 10.353210 0.000000 0.400000
1452 5 350 485 6.483759 0.000000 0.400000
1454 5 350 486 6.135564 0.000000 0.400000
1456 5 377 389 5.941326 0.000000 0.400000
1458 5 394 488 8.008003 0.000000 0.400000
1460 5 394 3775 16.408382 0.000000 0.400000
1461 5 3775 489 16.408382 0.000000 0.400000
1463 5 452 3778 21.555769 0.000000 0.400000
1464 5 3778 490 21.555769 0.000000 0.400000
1466 5 369 461 6.402961 0.000000 0.400000
1468 5 369 396 6.608852 0.000000 0.400000
1470 5 470 469 7.442063 0.000000 0.400000
1472 5 377 3787 5.380186 0.000000 0.400000
1473 5 3787 3788 5.380186 0.000000 0.400000
1474 5 3788 3789 5.380186 0.000000 0.400000
1475 5 3789 491 5.380186 0.000000 0.400000
1477 5 264 3792 4.463723 0.000000 0.400000
1478 5 3792 390 4.463723 0.000000 0.400000
1480 5 237 342 5.989901 0.000000 0.400000
1482 5 237 3797 5.988647 0.000000 0.400000
1483 5 3797 447 5.988647 0.000000 0.400000
1485 5 445 493 9.937873 0.000000 0.400000
1487 5 445 494 17.139511 0.000000 0.400000
1489 5 435 493 5.726857 0.000000 0.400000
1491 5 409 495 6.691578 0.000000 0.400000
1493 5 409 437 6.892115 0.000000 0.400000
1495 5 425 496 6.687295 0.000000 0.400000
1497 5 377 313 6.745142 0.000000 0.400000
1499 5 160 497 5.260204 0.000000 0.400000
1501 5 160 3816 5.088697 0.000000 0.400000
1502 5 3816 3817 5.088697 0.000000 0.400000
1503 5 3817 498 5.088697 0.000000 0.400000
1505 5 447 499 5.993303 0.000000 0.400000
1507 5 488 459 7.090595 0.000000 0.400000
1509 5 485 3824 5.488657 0.000000 0.400000
1510 5 3824 3825 5.488657 0.000000 0.400000
1511 5 3825 3826 5.488657 0.000000 0.400000
1512 5 3826 500 5.488657 0.000000 0.400000
1514 5 485 501 5.982906 0.000000 0.400000
1516 5 469 502 7.030322 0.000000 0.400000
1518 5 413 471 4.695650 0.000000 0.400000
1520 5 455 503 6.537626 0.000000 0.400000
1522 5 389 504 6.817698 0.000000 0.400000
1524 5 417 388 7.139969 0.000000 0.400000
1526 5 417 3841 6.571318 0.000000 0.400000
1527 5 3841 505 6.571318 0.000000 0.400000
1529 5 477 3844 5.560696 0.000000 0.400000
1530 5 3844 506 5.560696 0.000000 0.400000
1532 5 34 3847 5.590292 0.000000 0.400000
1533 5 3847 3848 5.590292 0.000000 0.400000
1534 5 3848 507 5.590292 0.000000 0.400000
1536 5 34 508 6.174768 0.000000 0.400000
1538 5 396 495 5.973887 0.000000 0.400000
1540 5 437 509 5.862702 0.000000 0.400000
1542 5 374 3857 6.870073 0.000000 0.400000
1543 5 3857 510 6.870073 0.000000 0.400000
1545 5 374 511 13.004906 0.000000 0.400000
1547 5 504 3862 4.576733 0.000000 0.400000
1548 5 3862 3863 4.576733 0.000000 0.400000
1549 5 3863 512 4.576733 0.000000 0.400000
1551 5 477 387 6.932687 0.000000 0.400000
1553 5 439 391 12.880033 0.000000 0.400000
1555 5 142 3870 7.000746 0.000000 0.400000
1556 5 3870 3871 7.000746 0.000000 0.400000
1557 5 3871 3872 7.000746 0.000000 0.400000
1558 5 3872 513 7.000746 0.000000 0.400000
1560 5 142 3875 19.996090 0.000000 0.400000
1561 5 3875 3876 19.996090 0.000000 0.400000
1562 5 3876 514 19.996090 0.000000 0.400000
1564 5 515 3879 6.109883 0.000000 0.400000
1565 5 3879 3880 6.109883 0.000000 0.400000
1566 5 3880 516 6.109883 0.000000 0.400000
1568 5 459 3883 4.000000 0.000000 0.400000
1569 5 3883 3884 4.000000 0.000000 0.400000
1570 5 3884 3885 4.000000 0.000000 0.400000
1571 5 3885 517 4.000000 0.000000 0.400000
1573 5 480 3888 7.046126 0.000000 0.400000
1574 5 3888 518 7.046126 0.000000 0.400000
1576 5 434 493 7.432120 0.000000 0.400000
1578 5 446 3893 4.581738 0.000000 0.400000
1579 5 3893 519 4.581738 0.000000 0.400000
1581 5 446 3896 6.674961 0.000000 0.400000
1582 5 3896 520 6.674961 0.000000 0.400000
1584 5 446 3899 5.298969 0.000000 0.400000
1585 5 3899 521 5.298969 0.000000 0.400000
1587 5 456 3902 6.631428 0.000000 0.400000
1588 5 3902 3903 6.631428 0.000000 0.400000
1589 5 3903 55 6.631428 0.000000 0.400000
1591 5 456 522 6.584724 0.000000 0.400000
1593 5 80 3908 5.066097 0.000000 0.400000
1594 5 3908 3909 5.066097 0.000000 0.400000
1595 5 3909 523 5.066097 0.000000 0.400000
1597 5 80 219 6.549267 0.000000 0.400000
1599 5 434 524 8.576321 0.000000 0.400000
1601 5 502 525 4.000000 0.000000 0.400000
1603 5 502 525 6.123612 0.000000 0.400000
1605 5 388 526 6.726783 0.000000 0.400000
1607 5 387 527 5.009981 0.000000 0.400000
1609 5 405 3924 4.560000 0.000000 0.400000
1610 5 3924 528 4.560000 0.000000 0.400000
1612 5 156 280 6.330466 0.000000 0.400000
1614 5 156 343 7.933305 0.000000 0.400000
1616 5 499 529 7.525289 0.000000 0.400000
1618 5 499 219 6.063739 0.000000 0.400000
1620 5 355 3935 6.776263 0.000000 0.400000
1621 5 3935 530 6.776263 0.000000 0.400000
1623 5 355 3938 5.347217 0.000000 0.400000
1624 5 3938 531 5.347217 0.000000 0.400000
1626 5 533 3941 4.786192 0.000000 0.400000
1627 5 3941 3942 4.786192 0.000000 0.400000
1628 5 3942 534 4.786192 0.000000 0.400000
1630 5 347 3945 4.702416 0.000000 0.400000
1631 5 3945 495 4.702416 0.000000 0.400000
1633 5 347 520 4.228887 0.000000 0.400000
1635 5 500 3950 4.629083 0.000000 0.400000
1636 5 3950 501 4.629083 0.000000 0.400000
1638 5 500 496 6.696758 0.000000 0.400000
1640 5 457 3955 5.305208 0.000000 0.400000
1641 5 3955 535 5.305208 0.000000 0.400000
1643 5 457 383 5.875905 0.000000 0.400000
1645 5 474 536 13.229146 0.000000 0.400000
1647 5 411 537 6.419174 0.000000 0.400000
1649 5 411 538 6.159659 0.000000 0.400000
1651 5 496 3966 5.662299 0.000000 0.400000
1652 5 3966 3967 5.662299 0.000000 0.400000
1653 5 3967 3968 5.662299 0.000000 0.400000
1654 5 3968 522 5.662299 0.000000 0.400000
1656 5 313 3971 5.490790 0.000000 0.400000
1657 5 3971 3972 5.490790 0.000000 0.400000
1658 5 3972 539 5.490790 0.000000 0.400000
1660 5 406 3975 6.761213 0.000000 0.400000
1661 5 3975 540 6.761213 0.000000 0.400000
1663 5 406 541 7.631863 0.000000 0.400000
1665 5 55 542 9.253448 0.000000 0.400000
1667 5 431 543 6.528428 0.000000 0.400000
1669 5 431 464 5.248525 0.000000 0.400000
1671 5 391 529 13.422630 0.000000 0.400000
1673 5 343 3988 6.447389 0.000000 0.400000
1674 5 3988 544 6.447389 0.000000 0.400000
1676 5 326 545 9.519954 0.000000 0.400000
1678 5 380 3993 6.390055 0.000000 0.400000
1679 5 3993 3994 6.390055 0.000000 0.400000
1680 5 3994 3995 6.390055 0.000000 0.400000
1681 5 3995 546 6.390055 0.000000 0.400000
1683 5 494 547 8.394504 0.000000 0.400000
1685 5 483 548 6.213998 0.000000 0.400000
1687 5 483 438 4.000000 0.000000 0.400000
1689 5 525 535 6.609697 0.000000 0.400000
1691 5 430 450 14.399750 0.000000 0.400000
1693 5 280 549 7.011216 0.000000 0.400000
1695 5 487 4010 4.922671 0.000000 0.400000
1696 5 4010 4011 4.922671 0.000000 0.400000
1697 5 4011 4012 4.922671 0.000000 0.400000
1698 5 4012 4013 4.922671 0.000000 0.400000
1699 5 4013 550 4.922671 0.000000 0.400000
1701 5 487 529 4.000000 0.000000 0.400000
1703 5 380 4018 4.984849 0.000000 0.400000
1704 5 4018 4019 4.984849 0.000000 0.400000
1705 5 4019 4020 4.984849 0.000000 0.400000
1706 5 4020 551 4.984849 0.000000 0.400000
1708 5 380 4023 14.477545 0.000000 0.400000
1709 5 4023 552 14.477545 0.000000 0.400000
1711 5 554 4026 6.056667 0.000000 0.400000
1712 5 4026 553 6.056667 0.000000 0.400000
1714 5 554 4029 5.069110 0.000000 0.400000
1715 5 4029 4030 5.069110 0.000000 0.400000
1716 5 4030 4031 5.069110 0.000000 0.400000
1717 5 4031 4032 5.069110 0.000000 0.400000
1718 5 4032 555 5.069110 0.000000 0.400000
1720 5 554 524 7.043591 0.000000 0.400000
1722 5 495 556 7.150278 0.000000 0.400000
1724 5 545 557 6.490174 0.000000 0.400000
1726 5 545 4041 4.701777 0.000000 0.400000
1727 5 4041 4042 4.701777 0.000000 0.400000
1728 5 4042 4043 4.701777 0.000000 0.400000
1729 5 4043 558 4.701777 0.000000 0.400000
1731 5 481 4046 5.248332 0.000000 0.400000
1732 5 4046 503 5.248332 0.000000 0.400000
1734 5 481 559 6.623496 0.000000 0.400000
1736 5 535 4051 5.916909 0.000000 0.400000
1737 5 4051 4052 5.916909 0.000000 0.400000
1738 5 4052 4053 5.916909 0.000000 0.400000
1739 5 4053 560 5.916909 0.000000 0.400000
1741 5 450 4056 16.064133 0.000000 0.400000
1742 5 4056 561 16.064133 0.000000 0.400000
1744 5 412 4059 5.614500 0.000000 0.400000
1745 5 4059 562 5.614500 0.000000 0.400000
